ds,geo,metric,value
2003-05-01,Philippines,CPI_Index,70.178402
2003-06-01,Philippines,CPI_Index,2.762431
2003-06-01,Philippines,CPI_Index,70.685105
2003-07-01,Philippines,CPI_Index,2.385321
2003-07-01,Philippines,CPI_Index,70.685105
2003-08-01,Philippines,CPI_Index,2.193784
2003-08-01,Philippines,CPI_Index,70.811781
2003-09-01,Philippines,CPI_Index,2.193784
2003-09-01,Philippines,CPI_Index,70.811781
2003-10-01,Philippines,CPI_Index,2.3766
2003-10-01,Philippines,CPI_Index,70.938457
2003-11-01,Philippines,CPI_Index,2.3766
2003-11-01,Philippines,CPI_Index,70.938457
2003-12-01,Philippines,CPI_Index,2.554745
2003-12-01,Philippines,CPI_Index,71.191808
2004-01-01,Philippines,CPI_Index,4.809709
2004-01-01,Philippines,CPI_Index,73.841444
2004-01-01,Philippines,CPI_Index,3.284672
2004-01-01,Philippines,CPI_Index,71.698512
2004-02-01,Philippines,CPI_Index,2.903811
2004-02-01,Philippines,CPI_Index,71.825187
2004-03-01,Philippines,CPI_Index,3.07971
2004-03-01,Philippines,CPI_Index,72.078539
2004-04-01,Philippines,CPI_Index,3.254973
2004-04-01,Philippines,CPI_Index,72.331891
2004-05-01,Philippines,CPI_Index,3.429603
2004-05-01,Philippines,CPI_Index,72.585242
2004-06-01,Philippines,CPI_Index,4.121864
2004-06-01,Philippines,CPI_Index,73.598649
2004-07-01,Philippines,CPI_Index,5.376344
2004-07-01,Philippines,CPI_Index,74.48538
2004-08-01,Philippines,CPI_Index,5.724508
2004-08-01,Philippines,CPI_Index,74.865407
2004-09-01,Philippines,CPI_Index,6.261181
2004-09-01,Philippines,CPI_Index,75.245434
2004-10-01,Philippines,CPI_Index,6.25
2004-10-01,Philippines,CPI_Index,75.37211
2004-11-01,Philippines,CPI_Index,6.785714
2004-11-01,Philippines,CPI_Index,75.752138
2004-12-01,Philippines,CPI_Index,7.117438
2004-12-01,Philippines,CPI_Index,76.258841
2005-01-01,Philippines,CPI_Index,6.590422
2005-01-01,Philippines,CPI_Index,78.707907
2005-01-01,Philippines,CPI_Index,7.243816
2005-01-01,Philippines,CPI_Index,76.89222
2005-02-01,Philippines,CPI_Index,7.231041
2005-02-01,Philippines,CPI_Index,77.018896
2005-03-01,Philippines,CPI_Index,7.029877
2005-03-01,Philippines,CPI_Index,77.145572
2005-04-01,Philippines,CPI_Index,7.180385
2005-04-01,Philippines,CPI_Index,77.525599
2005-05-01,Philippines,CPI_Index,7.329843
2005-05-01,Philippines,CPI_Index,77.905627
2005-06-01,Philippines,CPI_Index,6.540448
2005-06-01,Philippines,CPI_Index,78.41233
2005-07-01,Philippines,CPI_Index,6.122449
2005-07-01,Philippines,CPI_Index,79.045709
2005-08-01,Philippines,CPI_Index,6.091371
2005-08-01,Philippines,CPI_Index,79.425736
2005-09-01,Philippines,CPI_Index,5.892256
2005-09-01,Philippines,CPI_Index,79.679088
2005-10-01,Philippines,CPI_Index,6.218487
2005-10-01,Philippines,CPI_Index,80.059115
2005-11-01,Philippines,CPI_Index,6.354515
2005-11-01,Philippines,CPI_Index,80.565819
2005-12-01,Philippines,CPI_Index,5.980066
2005-12-01,Philippines,CPI_Index,80.81917
2006-01-01,Philippines,CPI_Index,5.458691
2006-01-01,Philippines,CPI_Index,83.004328
2006-01-01,Philippines,CPI_Index,5.930807
2006-01-01,Philippines,CPI_Index,81.452549
2006-02-01,Philippines,CPI_Index,6.414474
2006-02-01,Philippines,CPI_Index,81.959253
2006-03-01,Philippines,CPI_Index,6.568145
2006-03-01,Philippines,CPI_Index,82.212604
2006-04-01,Philippines,CPI_Index,6.372549
2006-04-01,Philippines,CPI_Index,82.465956
2006-05-01,Philippines,CPI_Index,6.01626
2006-05-01,Philippines,CPI_Index,82.592632
2006-06-01,Philippines,CPI_Index,5.977383
2006-06-01,Philippines,CPI_Index,83.099335
2006-07-01,Philippines,CPI_Index,5.448718
2006-07-01,Philippines,CPI_Index,83.352687
2006-08-01,Philippines,CPI_Index,5.263158
2006-08-01,Philippines,CPI_Index,83.606038
2006-09-01,Philippines,CPI_Index,4.928458
2006-09-01,Philippines,CPI_Index,83.606038
2006-10-01,Philippines,CPI_Index,4.588608
2006-10-01,Philippines,CPI_Index,83.732714
2006-11-01,Philippines,CPI_Index,4.08805
2006-11-01,Philippines,CPI_Index,83.85939
2006-12-01,Philippines,CPI_Index,4.075235
2006-12-01,Philippines,CPI_Index,84.112741
2007-01-01,Philippines,CPI_Index,2.950528
2007-01-01,Philippines,CPI_Index,85.453394
2007-01-01,Philippines,CPI_Index,3.732504
2007-01-01,Philippines,CPI_Index,84.492769
2007-02-01,Philippines,CPI_Index,2.936631
2007-02-01,Philippines,CPI_Index,84.366093
2007-03-01,Philippines,CPI_Index,2.619414
2007-03-01,Philippines,CPI_Index,84.366093
2007-04-01,Philippines,CPI_Index,2.611367
2007-04-01,Philippines,CPI_Index,84.619445
2007-05-01,Philippines,CPI_Index,2.760736
2007-05-01,Philippines,CPI_Index,84.872796
2007-06-01,Philippines,CPI_Index,2.591463
2007-06-01,Philippines,CPI_Index,85.252824
2007-07-01,Philippines,CPI_Index,2.887538
2007-07-01,Philippines,CPI_Index,85.759527
2007-08-01,Philippines,CPI_Index,2.727273
2007-08-01,Philippines,CPI_Index,85.886203
2007-09-01,Philippines,CPI_Index,2.878788
2007-09-01,Philippines,CPI_Index,86.012879
2007-10-01,Philippines,CPI_Index,2.874433
2007-10-01,Philippines,CPI_Index,86.139555
2007-11-01,Philippines,CPI_Index,3.172205
2007-11-01,Philippines,CPI_Index,86.519582
2007-12-01,Philippines,CPI_Index,3.614458
2007-12-01,Philippines,CPI_Index,87.152961
2008-01-01,Philippines,CPI_Index,8.190241
2008-01-01,Philippines,CPI_Index,92.452233
2008-01-01,Philippines,CPI_Index,4.647676
2008-01-01,Philippines,CPI_Index,88.419719
2008-02-01,Philippines,CPI_Index,5.105105
2008-02-01,Philippines,CPI_Index,88.673071
2008-03-01,Philippines,CPI_Index,6.006006
2008-03-01,Philippines,CPI_Index,89.433126
2008-04-01,Philippines,CPI_Index,7.185629
2008-04-01,Philippines,CPI_Index,90.699884
2008-05-01,Philippines,CPI_Index,8.208955
2008-05-01,Philippines,CPI_Index,91.839966
2008-06-01,Philippines,CPI_Index,9.509658
2008-06-01,Philippines,CPI_Index,93.360076
2008-07-01,Philippines,CPI_Index,10.192024
2008-07-01,Philippines,CPI_Index,94.500158
2008-08-01,Philippines,CPI_Index,10.471976
2008-08-01,Philippines,CPI_Index,94.880186
2008-09-01,Philippines,CPI_Index,10.162003
2008-09-01,Philippines,CPI_Index,94.75351
2008-10-01,Philippines,CPI_Index,9.705882
2008-10-01,Philippines,CPI_Index,94.500158
2008-11-01,Philippines,CPI_Index,9.077599
2008-11-01,Philippines,CPI_Index,94.373483
2008-12-01,Philippines,CPI_Index,7.848837
2008-12-01,Philippines,CPI_Index,93.993455
2009-01-01,Philippines,CPI_Index,4.201873
2009-01-01,Philippines,CPI_Index,96.336958
2009-01-01,Philippines,CPI_Index,7.163324
2009-01-01,Philippines,CPI_Index,94.75351
2009-02-01,Philippines,CPI_Index,7.285714
2009-02-01,Philippines,CPI_Index,95.133537
2009-03-01,Philippines,CPI_Index,6.515581
2009-03-01,Philippines,CPI_Index,95.260213
2009-04-01,Philippines,CPI_Index,5.586592
2009-04-01,Philippines,CPI_Index,95.766917
2009-05-01,Philippines,CPI_Index,4.275862
2009-05-01,Philippines,CPI_Index,95.766917
2009-06-01,Philippines,CPI_Index,3.12076
2009-06-01,Philippines,CPI_Index,96.27362
2009-07-01,Philippines,CPI_Index,2.144772
2009-07-01,Philippines,CPI_Index,96.526971
2009-08-01,Philippines,CPI_Index,1.735648
2009-08-01,Philippines,CPI_Index,96.526971
2009-09-01,Philippines,CPI_Index,2.272727
2009-09-01,Philippines,CPI_Index,96.906999
2009-10-01,Philippines,CPI_Index,2.949062
2009-10-01,Philippines,CPI_Index,97.287026
2009-11-01,Philippines,CPI_Index,3.489933
2009-11-01,Philippines,CPI_Index,97.667054
2009-12-01,Philippines,CPI_Index,4.447439
2009-12-01,Philippines,CPI_Index,98.173757
2010-01-01,Philippines,CPI_Index,3.802323
2010-01-01,Philippines,CPI_Index,100.0
2010-01-01,Philippines,CPI_Index,3.877005
2010-01-01,Philippines,CPI_Index,98.427109
2010-02-01,Philippines,CPI_Index,3.861518
2010-02-01,Philippines,CPI_Index,98.807136
2010-03-01,Philippines,CPI_Index,3.989362
2010-03-01,Philippines,CPI_Index,99.060488
2010-04-01,Philippines,CPI_Index,3.968254
2010-04-01,Philippines,CPI_Index,99.567191
2010-05-01,Philippines,CPI_Index,3.968254
2010-05-01,Philippines,CPI_Index,99.567191
2010-06-01,Philippines,CPI_Index,3.684211
2010-06-01,Philippines,CPI_Index,99.820543
2010-07-01,Philippines,CPI_Index,3.674541
2010-07-01,Philippines,CPI_Index,100.073894
2010-08-01,Philippines,CPI_Index,4.199475
2010-08-01,Philippines,CPI_Index,100.580597
2010-09-01,Philippines,CPI_Index,3.79085
2010-09-01,Philippines,CPI_Index,100.580597
2010-10-01,Philippines,CPI_Index,3.255208
2010-10-01,Philippines,CPI_Index,100.453922
2010-11-01,Philippines,CPI_Index,3.761349
2010-11-01,Philippines,CPI_Index,101.340652
2010-12-01,Philippines,CPI_Index,3.612903
2010-12-01,Philippines,CPI_Index,101.72068
2011-01-01,Philippines,CPI_Index,4.687005
2011-01-01,Philippines,CPI_Index,104.687005
2011-01-01,Philippines,CPI_Index,3.861004
2011-01-01,Philippines,CPI_Index,102.227383
2011-02-01,Philippines,CPI_Index,4.74359
2011-02-01,Philippines,CPI_Index,103.494141
2011-03-01,Philippines,CPI_Index,4.859335
2011-03-01,Philippines,CPI_Index,103.874169
2011-04-01,Philippines,CPI_Index,4.707379
2011-04-01,Philippines,CPI_Index,104.254196
2011-05-01,Philippines,CPI_Index,4.834606
2011-05-01,Philippines,CPI_Index,104.380872
2011-06-01,Philippines,CPI_Index,5.203046
2011-06-01,Philippines,CPI_Index,105.014251
2011-07-01,Philippines,CPI_Index,4.936709
2011-07-01,Philippines,CPI_Index,105.014251
2011-08-01,Philippines,CPI_Index,4.534005
2011-08-01,Philippines,CPI_Index,105.140927
2011-09-01,Philippines,CPI_Index,4.65995
2011-09-01,Philippines,CPI_Index,105.267603
2011-10-01,Philippines,CPI_Index,5.17024
2011-10-01,Philippines,CPI_Index,105.64763
2011-11-01,Philippines,CPI_Index,4.625
2011-11-01,Philippines,CPI_Index,106.027658
2011-12-01,Philippines,CPI_Index,4.109589
2011-12-01,Philippines,CPI_Index,105.900982
2012-01-01,Philippines,CPI_Index,3.176364
2012-01-01,Philippines,CPI_Index,108.012245
2012-01-01,Philippines,CPI_Index,4.213135
2012-01-01,Philippines,CPI_Index,106.534361
2012-02-01,Philippines,CPI_Index,2.937577
2012-02-01,Philippines,CPI_Index,106.534361
2012-03-01,Philippines,CPI_Index,2.804878
2012-03-01,Philippines,CPI_Index,106.787712
2012-04-01,Philippines,CPI_Index,3.159174
2012-04-01,Philippines,CPI_Index,107.547767
2012-05-01,Philippines,CPI_Index,2.912621
2012-05-01,Philippines,CPI_Index,107.421092
2012-06-01,Philippines,CPI_Index,2.774427
2012-06-01,Philippines,CPI_Index,107.927795
2012-07-01,Philippines,CPI_Index,3.015682
2012-07-01,Philippines,CPI_Index,108.181146
2012-08-01,Philippines,CPI_Index,3.73494
2012-08-01,Philippines,CPI_Index,109.067877
2012-09-01,Philippines,CPI_Index,3.610108
2012-09-01,Philippines,CPI_Index,109.067877
2012-10-01,Philippines,CPI_Index,3.23741
2012-10-01,Philippines,CPI_Index,109.067877
2012-11-01,Philippines,CPI_Index,2.867384
2012-11-01,Philippines,CPI_Index,109.067877
2012-12-01,Philippines,CPI_Index,2.870813
2012-12-01,Philippines,CPI_Index,108.941201
2013-01-01,Philippines,CPI_Index,2.599687
2013-01-01,Philippines,CPI_Index,110.820226
2013-01-01,Philippines,CPI_Index,2.734839
2013-01-01,Philippines,CPI_Index,109.447905
2013-02-01,Philippines,CPI_Index,2.972652
2013-02-01,Philippines,CPI_Index,109.701256
2013-03-01,Philippines,CPI_Index,2.728351
2013-03-01,Philippines,CPI_Index,109.701256
2013-04-01,Philippines,CPI_Index,2.237927
2013-04-01,Philippines,CPI_Index,109.954608
2013-05-01,Philippines,CPI_Index,2.358491
2013-05-01,Philippines,CPI_Index,109.954608
2013-06-01,Philippines,CPI_Index,2.464789
2013-06-01,Philippines,CPI_Index,110.587987
2013-07-01,Philippines,CPI_Index,2.459016
2013-07-01,Philippines,CPI_Index,110.841339
2013-08-01,Philippines,CPI_Index,1.74216
2013-08-01,Philippines,CPI_Index,110.968014
2013-09-01,Philippines,CPI_Index,2.32288
2013-09-01,Philippines,CPI_Index,111.601393
2013-10-01,Philippines,CPI_Index,2.439024
2013-10-01,Philippines,CPI_Index,111.728069
2013-11-01,Philippines,CPI_Index,2.9036
2013-11-01,Philippines,CPI_Index,112.234773
2013-12-01,Philippines,CPI_Index,3.837209
2013-12-01,Philippines,CPI_Index,113.121503
2014-01-01,Philippines,CPI_Index,3.59116
2014-01-01,Philippines,CPI_Index,114.799958
2014-01-01,Philippines,CPI_Index,3.819444
2014-01-01,Philippines,CPI_Index,113.628206
2014-02-01,Philippines,CPI_Index,3.69515
2014-02-01,Philippines,CPI_Index,113.754882
2014-03-01,Philippines,CPI_Index,3.579677
2014-03-01,Philippines,CPI_Index,113.628206
2014-04-01,Philippines,CPI_Index,3.571429
2014-04-01,Philippines,CPI_Index,113.881558
2014-05-01,Philippines,CPI_Index,4.032258
2014-05-01,Philippines,CPI_Index,114.388261
2014-06-01,Philippines,CPI_Index,3.780069
2014-06-01,Philippines,CPI_Index,114.768289
2014-07-01,Philippines,CPI_Index,4.114286
2014-07-01,Philippines,CPI_Index,115.401668
2014-08-01,Philippines,CPI_Index,4.223744
2014-08-01,Philippines,CPI_Index,115.65502
2014-09-01,Philippines,CPI_Index,3.859251
2014-09-01,Philippines,CPI_Index,115.908371
2014-10-01,Philippines,CPI_Index,3.628118
2014-10-01,Philippines,CPI_Index,115.781695
2014-11-01,Philippines,CPI_Index,2.934537
2014-11-01,Philippines,CPI_Index,115.528344
2014-12-01,Philippines,CPI_Index,1.903695
2014-12-01,Philippines,CPI_Index,115.274992
2015-01-01,Philippines,CPI_Index,0.643678
2015-01-01,Philippines,CPI_Index,115.5389
2015-01-01,Philippines,CPI_Index,1.449275
2015-01-01,Philippines,CPI_Index,115.274992
2015-02-01,Philippines,CPI_Index,1.447661
2015-02-01,Philippines,CPI_Index,115.401668
2015-03-01,Philippines,CPI_Index,1.449275
2015-03-01,Philippines,CPI_Index,115.274992
2015-04-01,Philippines,CPI_Index,1.446051
2015-04-01,Philippines,CPI_Index,115.528344
2015-05-01,Philippines,CPI_Index,0.885936
2015-05-01,Philippines,CPI_Index,115.401668
2015-06-01,Philippines,CPI_Index,0.551876
2015-06-01,Philippines,CPI_Index,115.401668
2015-07-01,Philippines,CPI_Index,0.219539
2015-07-01,Philippines,CPI_Index,115.65502
2015-08-01,Philippines,CPI_Index,0.0
2015-08-01,Philippines,CPI_Index,115.65502
2015-09-01,Philippines,CPI_Index,-0.437158
2015-09-01,Philippines,CPI_Index,115.401668
2015-10-01,Philippines,CPI_Index,-0.218818
2015-10-01,Philippines,CPI_Index,115.528344
2015-11-01,Philippines,CPI_Index,0.328947
2015-11-01,Philippines,CPI_Index,115.908371
2015-12-01,Philippines,CPI_Index,0.659341
2015-12-01,Philippines,CPI_Index,116.035047
2016-01-01,Philippines,CPI_Index,1.288259
2016-01-01,Philippines,CPI_Index,117.027341
2016-01-01,Philippines,CPI_Index,0.769231
2016-01-01,Philippines,CPI_Index,116.161723
2016-02-01,Philippines,CPI_Index,0.548847
2016-02-01,Philippines,CPI_Index,116.035047
2016-03-01,Philippines,CPI_Index,0.659341
2016-03-01,Philippines,CPI_Index,116.035047
2016-04-01,Philippines,CPI_Index,0.657895
2016-04-01,Philippines,CPI_Index,116.288399
2016-05-01,Philippines,CPI_Index,0.987925
2016-05-01,Philippines,CPI_Index,116.54175
2016-06-01,Philippines,CPI_Index,1.317234
2016-06-01,Philippines,CPI_Index,116.921778
2016-07-01,Philippines,CPI_Index,1.314348
2016-07-01,Philippines,CPI_Index,117.175129
2016-08-01,Philippines,CPI_Index,1.314348
2016-08-01,Philippines,CPI_Index,117.175129
2016-09-01,Philippines,CPI_Index,1.756312
2016-09-01,Philippines,CPI_Index,117.428481
2016-10-01,Philippines,CPI_Index,1.754386
2016-10-01,Philippines,CPI_Index,117.555157
2016-11-01,Philippines,CPI_Index,2.076503
2016-11-01,Philippines,CPI_Index,118.315212
2016-12-01,Philippines,CPI_Index,2.292576
2016-12-01,Philippines,CPI_Index,118.695239
2017-01-01,Philippines,CPI_Index,2.841422
2017-01-01,Philippines,CPI_Index,120.352581
2017-01-01,Philippines,CPI_Index,2.508179
2017-01-01,Philippines,CPI_Index,119.075267
2017-02-01,Philippines,CPI_Index,3.056769
2017-02-01,Philippines,CPI_Index,119.58197
2017-03-01,Philippines,CPI_Index,3.056769
2017-03-01,Philippines,CPI_Index,119.58197
2017-04-01,Philippines,CPI_Index,3.159041
2017-04-01,Philippines,CPI_Index,119.961997
2017-05-01,Philippines,CPI_Index,2.826087
2017-05-01,Philippines,CPI_Index,119.835321
2017-06-01,Philippines,CPI_Index,2.491874
2017-06-01,Philippines,CPI_Index,119.835321
2017-07-01,Philippines,CPI_Index,2.378378
2017-07-01,Philippines,CPI_Index,119.961997
2017-08-01,Philippines,CPI_Index,2.594595
2017-08-01,Philippines,CPI_Index,120.215349
2017-09-01,Philippines,CPI_Index,3.020496
2017-09-01,Philippines,CPI_Index,120.975404
2017-10-01,Philippines,CPI_Index,3.125
2017-10-01,Philippines,CPI_Index,121.228755
2017-11-01,Philippines,CPI_Index,2.997859
2017-11-01,Philippines,CPI_Index,121.862134
2017-12-01,Philippines,CPI_Index,2.881537
2017-12-01,Philippines,CPI_Index,122.115486
2018-01-01,Philippines,CPI_Index,5.236383
2018-01-01,Philippines,CPI_Index,126.654703
2018-01-01,Philippines,CPI_Index,3.404255
2018-01-01,Philippines,CPI_Index,123.128893
2018-02-01,Philippines,CPI_Index,3.707627
2018-02-01,Philippines,CPI_Index,124.015623
2018-03-01,Philippines,CPI_Index,4.237288
2018-03-01,Philippines,CPI_Index,124.649002
2018-04-01,Philippines,CPI_Index,4.329461
2018-04-01,Philippines,CPI_Index,125.155706
2018-05-01,Philippines,CPI_Index,4.651163
2018-05-01,Philippines,CPI_Index,125.409057
2018-06-01,Philippines,CPI_Index,5.073996
2018-06-01,Philippines,CPI_Index,125.915761
2018-07-01,Philippines,CPI_Index,5.807814
2018-07-01,Philippines,CPI_Index,126.929167
2018-08-01,Philippines,CPI_Index,6.533193
2018-08-01,Philippines,CPI_Index,128.069249
2018-09-01,Philippines,CPI_Index,6.910995
2018-09-01,Philippines,CPI_Index,129.336008
2018-10-01,Philippines,CPI_Index,6.896552
2018-10-01,Philippines,CPI_Index,129.589359
2018-11-01,Philippines,CPI_Index,6.029106
2018-11-01,Philippines,CPI_Index,129.209332
2018-12-01,Philippines,CPI_Index,5.186722
2018-12-01,Philippines,CPI_Index,128.449277
2019-01-01,Philippines,CPI_Index,2.392065
2019-01-01,Philippines,CPI_Index,129.684366
2019-01-01,Philippines,CPI_Index,4.423868
2019-01-01,Philippines,CPI_Index,128.575953
2019-02-01,Philippines,CPI_Index,3.779367
2019-02-01,Philippines,CPI_Index,128.702629
2019-03-01,Philippines,CPI_Index,3.353659
2019-03-01,Philippines,CPI_Index,128.829304
2019-04-01,Philippines,CPI_Index,3.238866
2019-04-01,Philippines,CPI_Index,129.209332
2019-05-01,Philippines,CPI_Index,3.232323
2019-05-01,Philippines,CPI_Index,129.462683
2019-06-01,Philippines,CPI_Index,2.716298
2019-06-01,Philippines,CPI_Index,129.336008
2019-07-01,Philippines,CPI_Index,2.195609
2019-07-01,Philippines,CPI_Index,129.716035
2019-08-01,Philippines,CPI_Index,1.384768
2019-08-01,Philippines,CPI_Index,129.842711
2019-09-01,Philippines,CPI_Index,0.489716
2019-09-01,Philippines,CPI_Index,129.969387
2019-10-01,Philippines,CPI_Index,0.58651
2019-10-01,Philippines,CPI_Index,130.349414
2019-11-01,Philippines,CPI_Index,1.176471
2019-11-01,Philippines,CPI_Index,130.729442
2019-12-01,Philippines,CPI_Index,2.366864
2019-12-01,Philippines,CPI_Index,131.489496
2020-01-01,Philippines,CPI_Index,2.393162
2020-01-01,Philippines,CPI_Index,132.787924
2020-01-01,Philippines,CPI_Index,2.955665
2020-01-01,Philippines,CPI_Index,132.376227
2020-02-01,Philippines,CPI_Index,2.46063
2020-02-01,Philippines,CPI_Index,131.869524
2020-03-01,Philippines,CPI_Index,2.163225
2020-03-01,Philippines,CPI_Index,131.616172
2020-04-01,Philippines,CPI_Index,1.764706
2020-04-01,Philippines,CPI_Index,131.489496
2020-05-01,Philippines,CPI_Index,1.565558
2020-05-01,Philippines,CPI_Index,131.489496
2020-06-01,Philippines,CPI_Index,2.252693
2020-06-01,Philippines,CPI_Index,132.249551
2020-07-01,Philippines,CPI_Index,2.441406
2020-07-01,Philippines,CPI_Index,132.88293
2020-08-01,Philippines,CPI_Index,2.243902
2020-08-01,Philippines,CPI_Index,132.756255
2020-09-01,Philippines,CPI_Index,2.241715
2020-09-01,Philippines,CPI_Index,132.88293
2020-10-01,Philippines,CPI_Index,2.332362
2020-10-01,Philippines,CPI_Index,133.389634
2020-11-01,Philippines,CPI_Index,3.003876
2020-11-01,Philippines,CPI_Index,134.656392
2020-12-01,Philippines,CPI_Index,3.27553
2020-12-01,Philippines,CPI_Index,135.796474
2021-01-01,Philippines,CPI_Index,3.92718
2021-01-01,Philippines,CPI_Index,138.002745
2021-01-01,Philippines,CPI_Index,3.732057
2021-01-01,Philippines,CPI_Index,137.316584
2021-02-01,Philippines,CPI_Index,4.226705
2021-02-01,Philippines,CPI_Index,137.44326
2021-03-01,Philippines,CPI_Index,4.138595
2021-03-01,Philippines,CPI_Index,137.063232
2021-04-01,Philippines,CPI_Index,4.142582
2021-04-01,Philippines,CPI_Index,136.936557
2021-05-01,Philippines,CPI_Index,4.142582
2021-05-01,Philippines,CPI_Index,136.936557
2021-06-01,Philippines,CPI_Index,3.735632
2021-06-01,Philippines,CPI_Index,137.189908
2021-07-01,Philippines,CPI_Index,3.717827
2021-07-01,Philippines,CPI_Index,137.823287
2021-08-01,Philippines,CPI_Index,4.389313
2021-08-01,Philippines,CPI_Index,138.583342
2021-09-01,Philippines,CPI_Index,4.194471
2021-09-01,Philippines,CPI_Index,138.456666
2021-10-01,Philippines,CPI_Index,3.988604
2021-10-01,Philippines,CPI_Index,138.710018
2021-11-01,Philippines,CPI_Index,3.668862
2021-11-01,Philippines,CPI_Index,139.596749
2021-12-01,Philippines,CPI_Index,3.078358
2021-12-01,Philippines,CPI_Index,139.976776
2022-01-01,Philippines,CPI_Index,5.821158
2022-01-01,Philippines,CPI_Index,146.036103
2022-01-01,Philippines,CPI_Index,3.04428
2022-01-01,Philippines,CPI_Index,141.496886
2022-02-01,Philippines,CPI_Index,3.041475
2022-02-01,Philippines,CPI_Index,141.623562
2022-03-01,Philippines,CPI_Index,3.974122
2022-03-01,Philippines,CPI_Index,142.510292
2022-04-01,Philippines,CPI_Index,4.902868
2022-04-01,Philippines,CPI_Index,143.650375
2022-05-01,Philippines,CPI_Index,5.365402
2022-05-01,Philippines,CPI_Index,144.283754
2022-06-01,Philippines,CPI_Index,6.094183
2022-06-01,Philippines,CPI_Index,145.550512
2022-07-01,Philippines,CPI_Index,6.433824
2022-07-01,Philippines,CPI_Index,146.690594
2022-08-01,Philippines,CPI_Index,6.30713
2022-08-01,Philippines,CPI_Index,147.323973
2022-09-01,Philippines,CPI_Index,6.861848
2022-09-01,Philippines,CPI_Index,147.957352
2022-10-01,Philippines,CPI_Index,7.671233
2022-10-01,Philippines,CPI_Index,149.350786
2022-11-01,Philippines,CPI_Index,7.985481
2022-11-01,Philippines,CPI_Index,150.74422
2022-12-01,Philippines,CPI_Index,8.054299
2022-12-01,Philippines,CPI_Index,151.250924
2023-01-01,Philippines,CPI_Index,5.978025
2023-01-01,Philippines,CPI_Index,154.766178
2023-01-01,Philippines,CPI_Index,8.683975
2023-01-01,Philippines,CPI_Index,153.78444
2023-02-01,Philippines,CPI_Index,8.586762
2023-02-01,Philippines,CPI_Index,153.78444
2023-03-01,Philippines,CPI_Index,7.644444
2023-03-01,Philippines,CPI_Index,153.404413
2023-04-01,Philippines,CPI_Index,6.613757
2023-04-01,Philippines,CPI_Index,153.151061
2023-05-01,Philippines,CPI_Index,6.145742
2023-05-01,Philippines,CPI_Index,153.151061
2023-06-01,Philippines,CPI_Index,5.395997
2023-06-01,Philippines,CPI_Index,153.404413
2023-07-01,Philippines,CPI_Index,4.663212
2023-07-01,Philippines,CPI_Index,153.531088
2023-08-01,Philippines,CPI_Index,5.33104
2023-08-01,Philippines,CPI_Index,155.177874
2023-09-01,Philippines,CPI_Index,6.078767
2023-09-01,Philippines,CPI_Index,156.951335
2023-10-01,Philippines,CPI_Index,4.919423
2023-10-01,Philippines,CPI_Index,156.697984
2023-11-01,Philippines,CPI_Index,4.117647
2023-11-01,Philippines,CPI_Index,156.951335
2023-12-01,Philippines,CPI_Index,3.936348
2023-12-01,Philippines,CPI_Index,157.204687
2024-01-01,Philippines,CPI_Index,2.800659
2024-01-01,Philippines,CPI_Index,158.091418
2024-02-01,Philippines,CPI_Index,3.377265
2024-02-01,Philippines,CPI_Index,158.978148
2024-03-01,Philippines,CPI_Index,3.715937
2024-03-01,Philippines,CPI_Index,159.104824
2024-04-01,Philippines,CPI_Index,3.804797
2024-04-01,Philippines,CPI_Index,158.978148
2024-05-01,Philippines,CPI_Index,3.88751
2024-05-01,Philippines,CPI_Index,159.104824
2024-06-01,Philippines,CPI_Index,3.715937
2024-06-01,Philippines,CPI_Index,159.104824
2024-07-01,Philippines,CPI_Index,4.372937
2024-07-01,Philippines,CPI_Index,160.244907
2024-08-01,Philippines,CPI_Index,3.346939
2024-08-01,Philippines,CPI_Index,160.371582
2024-09-01,Philippines,CPI_Index,1.937046
2024-09-01,Philippines,CPI_Index,159.991555
2024-10-01,Philippines,CPI_Index,2.263541
2024-10-01,Philippines,CPI_Index,160.244907
1989-01-01,Poland,CPI_Index,0.999893
1989-01-01,Poland,CPI_Index,0.384986
1989-02-01,Poland,CPI_Index,0.384986
1989-03-01,Poland,CPI_Index,0.44915
1989-04-01,Poland,CPI_Index,0.513314
1989-05-01,Poland,CPI_Index,0.513314
1989-06-01,Poland,CPI_Index,0.577478
1989-07-01,Poland,CPI_Index,0.641643
1989-08-01,Poland,CPI_Index,0.834135
1989-09-01,Poland,CPI_Index,1.154957
1989-10-01,Poland,CPI_Index,1.796599
1989-11-01,Poland,CPI_Index,2.181585
1989-12-01,Poland,CPI_Index,2.56657
1990-01-01,Poland,CPI_Index,594.117647
1990-01-01,Poland,CPI_Index,6.940434
1990-01-01,Poland,CPI_Index,4.555662
1990-01-01,Poland,CPI_Index,1083.333333
1990-02-01,Poland,CPI_Index,5.646455
1990-02-01,Poland,CPI_Index,1366.666667
1990-03-01,Poland,CPI_Index,5.903112
1990-03-01,Poland,CPI_Index,1214.285714
1990-04-01,Poland,CPI_Index,6.352262
1990-04-01,Poland,CPI_Index,1137.5
1990-05-01,Poland,CPI_Index,6.673083
1990-05-01,Poland,CPI_Index,1200.0
1990-06-01,Poland,CPI_Index,6.865576
1990-06-01,Poland,CPI_Index,1088.888889
1990-07-01,Poland,CPI_Index,7.122233
1990-07-01,Poland,CPI_Index,1010.0
